MANDT;VBELN;POSNR;MATNR;MATWA;PMATN;CHARG;MATKL;ARKTX;PSTYV;POSAR;LFREL;FKREL;UEPOS;GRPOS;ABGRU;PRODH;PRODH_UNIV_SALES_PARNT_NODID;PRODH_UNIV_SALES_DET_ORIGIN;PRODH_UNIV_BATDET_PARNT_NODID;PRODH_UNIV_BATDET_DET_ORIGIN;ZWERT;ZMENG;ZIEME;UMZIZ;UMZIN;MEINS;SMENG;ABLFZ;ABDAT;ABSFZ;POSEX;KDMAT;KBVER;KEVER;VKGRU;VKAUS;GRKOR;FMENG;UEBTK;UEBTO;UNTTO;FAKSP;ATPKZ;RKFKF;SPART;GSBER;NETWR;WAERK;ANTLF;KZTLF;CHSPL;KWMENG;LSMENG;KBMENG;KLMENG;VRKME;UMVKZ;UMVKN;BRGEW;NTGEW;GEWEI;VOLUM;VOLEH;VBELV;POSNV;VGBEL;VGPOS;VOREF;UPFLU;ERLRE;LPRIO;WERKS;LGORT;VSTEL;ROUTE;STKEY;STDAT;STLNR;STPOS;AWAHR;ERDAT;ERNAM;ERZET;TAXM1;TAXM2;TAXM3;TAXM4;TAXM5;TAXM6;TAXM7;TAXM8;TAXM9;VBEAF;VBEAV;VGREF;NETPR;KPEIN;KMEIN;SHKZG;SKTOF;MTVFP;SUMBD;KONDM;KTGRM;BONUS;PROVG;EANNR;PRSOK;BWTAR;BWTEX;XCHPF;XCHAR;LFMNG;STAFO;WAVWR;KZWI1;KZWI2;KZWI3;KZWI4;KZWI5;KZWI6;STCUR;AEDAT;EAN11;FIXMG;PRCTR;MVGR1;MVGR2;MVGR3;MVGR4;MVGR5;KMPMG;SUGRD;SOBKZ;VPZUO;PAOBJNR;PS_PSP_PNR;AUFNR;VPMAT;VPWRK;PRBME;UMREF;KNTTP;KZVBR;SERNR;OBJNR;ABGRS;BEDAE;CMPRE;CMTFG;CMPNT;CMKUA;CUOBJ;CUOBJ_CH;CEPOK;KOUPD;SERAIL;ANZSN;NACHL;MAGRV;MPROK;VGTYP;PROSA;UEPVW;KALNR;KLVAR;SPOSN;KOWRR;STADAT;EXART;PREFE;KNUMH;CLINT;CHMVS;STLTY;STLKN;STPOZ;STMAN;ZSCHL_K;KALSM_K;KALVAR;KOSCH;UPMAT;UKONM;MFRGR;PLAVO;KANNR;CMPRE_FLT;ABFOR;ABGES;J_1BCFOP;J_1BTAXLW1;J_1BTAXLW2;J_1BTXSDC;WKTNR;WKTPS;SKOPF;KZBWS;WGRU1;WGRU2;KNUMA_PI;KNUMA_AG;KZFME;LSTANR;TECHS;MWSBP;BERID;PCTRF;LOGSYS_EXT;J_1BTAXLW3;J_1BTAXLW4;J_1BTAXLW5;STOCKLOC;SLOCTYPE;MSR_RET_REASON;MSR_REFUND_CODE;MSR_APPROV_BLOCK;NRAB_KNUMH;TRMRISK_RELEVANT;SGT_RCAT;VBKD_POSNR;VEDA_POSNR;HANDOVERLOC;EXT_REF_ITEM_ID;HANDOVERDATE;HANDOVERTIME;TC_AUT_DET;MANUAL_TC_REASON;FISCAL_INCENTIVE;TAX_SUBJECT_ST;FISCAL_INCENTIVE_ID;SPCSTO;REVACC_REFID;REVACC_REFTYPE;_DATAAGING;ABSTA;BESTA;CMPPI;CMPPJ;COSTA;DCSTA;FKSAA;FSSTA;GBSTA;LFGSA;LFSTA;LSSTA;MANEK;RFGSA;RFSTA;UVALL;UVFAK;UVPRS;UVVLK;UVP01;UVP02;UVP03;UVP04;UVP05;WBSTA;EMCST;SLCST;TOTAL_LCCST;PCSTA;DGSTA;SDSSTA;DP_CLEAR_STA_ITM;CMTD_DELIV_DATE;CMTD_DELIV_CREADATE;CMTD_DELIV_QTY_SU;REQQTY_BU;HANDLE;PBS_STATE;IFRS15_RELEVANCE;IFRS15_TOTAL_SSP;REVFP;CAPPED_NET_AMOUNT;CAPPED_NET_AMOUNT_ALERT_THLD;CATS_OVERTIME_CATEGORY;SESSION_CREATION_DATE;SESSION_CREATION_TIME;ORIGINAL_PLANT;ATP_ABC_SUBSTITUTION_STATUS;DUMMY_SLSDOCITEM_INCL_EEW_PS;PO_QUAN;PO_UNIT;MILL_SE_GPOSN;MILL_BATCH_SEL_F;CPD_UPDAT;ZAPCGKI;APCGK_EXTENDI;ZABDATI;AUFPL_OLC;APLZL_OLC;AD01PROFNR;ADMOI;ADICC;ADPRI;ADDNS;ADACN;LABSG;FABSG;PR_L_L;PR_F_F;PR_F_L;FERC_IND;FSH_SEASON_YEAR;FSH_SEASON;FSH_COLLECTION;FSH_THEME;FSH_CRSD;FSH_SEAREF;FSH_CANDATE;FSH_PSM_PFM_SPLIT;FSH_VAS_REL;FSH_VAS_PRNT_ID;FSH_TRANSACTION;FSH_ITEM_GROUP;FSH_ITEM;FSH_VASREF;FSH_GRID_COND_REC;FSH_PQR_UEPOS;RFM_SCC_INDICATOR;KOSTL;FONDS;FISTL;FKBER;GRANT_NBR;BUDGET_PD;IUID_RELEVANT;EQUNR;EQART;J_3GLVART;J_3GDATVO;J_3GDATBI;J_3GBELNRI;J_3GPOSNRI;PRS_OBJNR;PRS_SD_SPSNR;PRS_WORK_PERIOD;TAS;BETC;MOD_ALLOW;CANCEL_ALLOW;PAY_METHOD;BPN;REP_FREQ;FMFGUS_KEY;RFM_PSST_RULE;RFM_PSST_GROUP;PARGB;AUFPL_OAA;APLZL_OAA;VLCENDCU;WRF_CHARSTC1;WRF_CHARSTC2;WRF_CHARSTC3;ARSNUM;ARSPOS;WTYSC_CLMITEM
100;20000484;10;MZ-TG-Y200;MZ-TG-Y200;;;ZYOUTH;Y200 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;600;USD;0;;;5;0;5;5;ST;1;1;5;4.5;G;0;;;0;20000483;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;16:22:16;0;;;;;;;;;0;0;X;120;1;ST;;X;02;;;01;;;;X;;;;;0;;340.35;600;600;600;0;0;0;1.00000;;;;US10_TGY1;;;;;;0;;;1;0;;;;;;0;;;;VB0020000484000010;;KSV;120;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;120.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;5;5;1246368BD7AA1EE9B8DAA9A1894151DA;;;0;;0;0;;29.09.2019;16:22:17;;;;0;;0;;09/29/2019 09:22:16;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000485;10;MZ-TG-Y200;MZ-TG-Y200;;;ZYOUTH;Y200 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;39360;USD;0;;;328;0;328;328;ST;1;1;328;295.2;G;0;;;0;20000484;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;16:22:17;0;;;;;;;;;0;0;X;120;1;ST;;X;02;;;01;;;;X;;;;;0;;22326.96;39360;39360;39360;0;0;0;1.00000;;;;US10_TGY1;;;;;;0;;;1;0;;;;;;0;;;;VB0020000485000010;;KSV;120;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;120.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;328;328;1246368BD7AA1EE9B8DAA9A1895671DA;;;0;;0;0;;29.09.2019;16:22:17;;;;0;;0;;09/29/2019 09:22:17;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000486;10;MZ-TG-Y200;MZ-TG-Y200;;;ZYOUTH;Y200 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;18240;USD;0;;;152;0;152;152;ST;1;1;152;136.8;G;0;;;0;20000485;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;16:22:18;0;;;;;;;;;0;0;X;120;1;ST;;X;02;;;01;;;;X;;;;;0;;10346.64;18240;18240;18240;0;0;0;1.00000;;;;US10_TGY1;;;;;;0;;;1;0;;;;;;0;;;;VB0020000486000010;;KSV;120;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;120.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;152;152;1246368BD7AA1EE9B8DAA9C81C9171DA;;;0;;0;0;;29.09.2019;16:22:18;;;;0;;0;;09/29/2019 09:22:18;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000487;10;MZ-TG-Y240;MZ-TG-Y240;;;ZYOUTH;Y240 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;2400;USD;0;;;15;0;15;15;ST;1;1;15;13.5;G;0;;;0;20000486;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;16:22:19;0;;;;;;;;;0;0;X;160;1;ST;;X;02;;;01;;;;X;;;;;0;;1301.7;2400;2400;2400;0;0;0;1.00000;;;;US10_TGY1;;;;;;0;;;1;0;;;;;;0;;;;VB0020000487000010;;KSV;160;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;160.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;15;15;1246368BD7AA1EE9B8DAA9C81CA771DA;;;0;;0;0;;29.09.2019;16:22:19;;;;0;;0;;09/29/2019 09:22:19;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000488;10;MZ-TG-Y240;MZ-TG-Y240;;;ZYOUTH;Y240 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;1280;USD;0;;;8;0;8;8;ST;1;1;8;7.2;G;0;;;0;20000487;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;16:22:20;0;;;;;;;;;0;0;X;160;1;ST;;X;02;;;01;;;;X;;;;;0;;694.24;1280;1280;1280;0;0;0;1.00000;;;;US10_TGY1;;;;;;0;;;1;0;;;;;;0;;;;VB0020000488000010;;KSV;160;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;160.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;8;8;1246368BD7AA1EE9B8DAA9EDCD3B71DA;;;0;;0;0;;29.09.2019;16:22:20;;;;0;;0;;09/29/2019 09:22:20;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000489;10;MZ-TG-Y240;MZ-TG-Y240;;;ZYOUTH;Y240 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;13600;USD;0;;;85;0;85;85;ST;1;1;85;76.5;G;0;;;0;20000488;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;16:22:20;0;;;;;;;;;0;0;X;160;1;ST;;X;02;;;01;;;;X;;;;;0;;7376.3;13600;13600;13600;0;0;0;1.00000;;;;US10_TGY1;;;;;;0;;;1;0;;;;;;0;;;;VB0020000489000010;;KSV;160;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;160.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;85;85;1246368BD7AA1EE9B8DAA9EDCD51F1DA;;;0;;0;0;;29.09.2019;16:22:21;;;;0;;0;;09/29/2019 09:22:21;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000490;10;MZ-TG-Y240;MZ-TG-Y240;;;ZYOUTH;Y240 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;15200;USD;0;;;95;0;95;95;ST;1;1;95;85.5;G;0;;;0;20000489;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;16:22:21;0;;;;;;;;;0;0;X;160;1;ST;;X;02;;;01;;;;X;;;;;0;;8244.1;15200;15200;15200;0;0;0;1.00000;;;;US10_TGY1;;;;;;0;;;1;0;;;;;;0;;;;VB0020000490000010;;KSV;160;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;160.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;95;95;1246368BD7AA1EE9B8DAA9EDCD6851DA;;;0;;0;0;;29.09.2019;16:22:21;;;;0;;0;;09/29/2019 09:22:21;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000491;10;MZ-TG-Y240;MZ-TG-Y240;;;ZYOUTH;Y240 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;1120;USD;0;;;7;0;7;7;ST;1;1;7;6.3;G;0;;;0;20000490;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;16:22:22;0;;;;;;;;;0;0;X;160;1;ST;;X;02;;;01;;;;X;;;;;0;;607.46;1120;1120;1120;0;0;0;1.00000;;;;US10_TGY1;;;;;;0;;;1;0;;;;;;0;;;;VB0020000491000010;;KSV;160;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;160.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;7;7;1246368BD7AA1EE9B8DAAA13ED1451DA;;;0;;0;0;;29.09.2019;16:22:22;;;;0;;0;;09/29/2019 09:22:22;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000492;10;MZ-TG-Y240;MZ-TG-Y240;;;ZYOUTH;Y240 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;2560;USD;0;;;16;0;16;16;ST;1;1;16;14.4;G;0;;;0;20000491;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;16:22:23;0;;;;;;;;;0;0;X;160;1;ST;;X;02;;;01;;;;X;;;;;0;;1388.48;2560;2560;2560;0;0;0;1.00000;;;;US10_TGY1;;;;;;0;;;1;0;;;;;;0;;;;VB0020000492000010;;KSV;160;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;160.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;16;16;1246368BD7AA1EE9B8DAAA13ED2B31DA;;;0;;0;0;;29.09.2019;16:22:23;;;;0;;0;;09/29/2019 09:22:23;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000493;10;MZ-FG-C950;MZ-FG-C950;;;ZCRUISE;C950 BIKE;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;8100;USD;0;;;12;0;12;12;ST;1;1;180;84;KG;0;;;0;;0;;;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;17:17:35;0;;;;;;;;;0;0;;675;1;ST;;X;02;;;;;;;X;;;;;0;;6156.24;8100;8100;8100;0;0;0;1.00000;;;;US10_PLC;;;;;;0;;;1;0;;;;;;0;;;;VB0020000493000010;;KSV;675;;;1.00000;0;0;;;;0;;;;;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;675.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;12;12;1246368BD7AA1EE9B8DBA0FC6F51F35C;;;0;;0;0;;29.09.2019;17:17:36;;;;0;;0;;09/29/2019 10:17:36;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000494;10;MZ-FG-C950;MZ-FG-C950;;;ZCRUISE;C950 BIKE;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;60750;USD;0;;;90;0;90;90;ST;1;1;1.350;630;KG;0;;;0;20000493;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;17:17:37;0;;;;;;;;;0;0;X;675;1;ST;;X;02;;;;;;;X;;;;;0;;46171.8;60750;60750;60750;0;0;0;1.00000;;;;US10_PLC;;;;;;0;;;1;0;;;;;;0;;;;VB0020000494000010;;KSV;675;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;675.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;90;90;1246368BD7AA1EE9B8DBA110AEE1335C;;;0;;0;0;;29.09.2019;17:17:37;;;;0;;0;;09/29/2019 10:17:37;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000495;10;MZ-FG-C950;MZ-FG-C950;;;ZCRUISE;C950 BIKE;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;10800;USD;0;;;16;0;16;16;ST;1;1;240;112;KG;0;;;0;20000494;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;17:17:37;0;;;;;;;;;0;0;X;675;1;ST;;X;02;;;;;;;X;;;;;0;;8208.32;10800;10800;10800;0;0;0;1.00000;;;;US10_PLC;;;;;;0;;;1;0;;;;;;0;;;;VB0020000495000010;;KSV;675;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;675.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;16;16;1246368BD7AA1EE9B8DBA110AEEDF35C;;;0;;0;0;;29.09.2019;17:17:38;;;;0;;0;;09/29/2019 10:17:37;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000496;10;MZ-FG-C950;MZ-FG-C950;;;ZCRUISE;C950 BIKE;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;41850;USD;0;;;62;0;62;62;ST;1;1;930;434;KG;0;;;0;20000495;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;17:17:38;0;;;;;;;;;0;0;X;675;1;ST;;X;02;;;;;;;X;;;;;0;;31807.24;41850;41850;41850;0;0;0;1.00000;;;;US10_PLC;;;;;;0;;;1;0;;;;;;0;;;;VB0020000496000010;;KSV;675;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;675.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;62;62;1246368BD7AA1EE9B8DBA110AEFAF35C;;;0;;0;0;;29.09.2019;17:17:38;;;;0;;0;;09/29/2019 10:17:38;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000497;10;MZ-FG-C950;MZ-FG-C950;;;ZCRUISE;C950 BIKE;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;17550;USD;0;;;26;0;26;26;ST;1;1;390;182;KG;0;;;0;20000496;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;17:17:39;0;;;;;;;;;0;0;X;675;1;ST;;X;02;;;;;;;X;;;;;0;;13338.52;17550;17550;17550;0;0;0;1.00000;;;;US10_PLC;;;;;;0;;;1;0;;;;;;0;;;;VB0020000497000010;;KSV;675;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;675.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;26;26;1246368BD7AA1EE9B8DBA137431A335C;;;0;;0;0;;29.09.2019;17:17:39;;;;0;;0;;09/29/2019 10:17:39;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000498;10;MZ-FG-C950;MZ-FG-C950;;;ZCRUISE;C950 BIKE;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;9450;USD;0;;;14;0;14;14;ST;1;1;210;98;KG;0;;;0;20000497;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;17:17:39;0;;;;;;;;;0;0;X;675;1;ST;;X;02;;;;;;;X;;;;;0;;7182.28;9450;9450;9450;0;0;0;1.00000;;;;US10_PLC;;;;;;0;;;1;0;;;;;;0;;;;VB0020000498000010;;KSV;675;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;675.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;14;14;1246368BD7AA1EE9B8DBA1374327B35C;;;0;;0;0;;29.09.2019;17:17:40;;;;0;;0;;09/29/2019 10:17:40;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000499;10;MZ-FG-C990;MZ-FG-C990;;;ZCRUISE;C990 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;6012;USD;0;;;6;0;6;6;ST;1;1;90;42;KG;0;;;0;20000498;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;17:17:40;0;;;;;;;;;0;0;X;1002;1;ST;;X;02;;;;;;;X;;;;;0;;4860;6012;6012;6012;0;0;0;1.00000;;;;US10_PLC;;;;;;0;;;;0;;;;;;0;;;;VB0020000499000010;;041;1002;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;1002.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;6;6;1246368BD7AA1EE9B8DBA1374335735C;;;0;;0;0;;29.09.2019;17:17:40;;;;0;;0;;09/29/2019 10:17:40;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
100;20000500;10;MZ-FG-C990;MZ-FG-C990;;;ZCRUISE;C990 Bike;AGN;;;;0;0;;;;;;;0;0;ST;1;1;ST;0;0;;0;;;0;0;;;0;;;0;0;;;;00;;83166;USD;0;;;83;0;83;83;ST;1;1;1.245;581;KG;0;;;0;20000499;10;;X;B;0;1710;;1710;;;;;0;70;29.09.2019;BPINST;17:17:41;0;;;;;;;;;0;0;X;1002;1;ST;;X;02;;;;;;;X;;;;;0;;67230;83166;83166;83166;0;0;0;1.00000;;;;US10_PLC;;;;;;0;;;;0;;;;;;0;;;;VB0020000500000010;;041;1002;;;1.00000;0;0;;;;0;;;;B;;;0;;;;;;;;0;0;;0;0;;;;;;;;;;;1002.0000000000000000;;0;;;;;;0;;;;;;;;;;0;1710;;S4HCLNT100;;;;;;;;;;;;0;0;;;;00:00:00;;;;;;0;;;;A;;;;;;;;C;;;;;C;C;C;C;C;C;;;;;;;;;;;;;;04.10.2019;30.09.2019;83;83;1246368BD7AA1EE9B8DBA15CE0BD535C;;;0;;0;0;;29.09.2019;17:17:41;;;;0;;0;;09/29/2019 10:17:41;0;0;;0;0;;;0;;;;;;;;;;;;;;;;;;;0;;0;0;;;0;;;;;;;;;;;;;;;0;;;0000000;;;;;;;;;;;;0;0;;;;;0;0;
