MANDT;VBELN;ERDAT;ERZET;ERNAM;ANGDT;BNDDT;AUDAT;VBTYP;TRVOG;AUART;AUGRU;GWLDT;SUBMI;LIFSK;FAKSK;NETWR;WAERK;VKORG;VTWEG;SPART;VKGRP;VKBUR;GSBER;GSKST;GUEBG;GUEEN;KNUMV;VDATU;VPRGR;AUTLF;VBKLA;VBKLT;KALSM;VSBED;FKARA;AWAHR;KTEXT;BSTNK;BSARK;BSTDK;BSTZD;IHREZ;BNAME;TELF1;MAHZA;MAHDT;KUNNR;KOSTL;STAFO;STWAE;AEDAT;KVGR1;KVGR2;KVGR3;KVGR4;KVGR5;KNUMA;KOKRS;PS_PSP_PNR;KURST;KKBER;KNKLI;GRUPP;SBGRP;CTLPC;CMWAE;CMFRE;CMNUP;CMNGV;AMTBL;HITYP_PR;ABRVW;ABDIS;VGBEL;OBJNR;BUKRS_VF;TAXK1;TAXK2;TAXK3;TAXK4;TAXK5;TAXK6;TAXK7;TAXK8;TAXK9;XBLNR;ZUONR;VGTYP;KALSM_CH;AGRZR;AUFNR;QMNUM;VBELN_GRP;SCHEME_GRP;ABRUF_PART;ABHOD;ABHOV;ABHOB;RPLNR;VZEIT;STCEG_L;LANDTX;XEGDR;ENQUEUE_GRP;DAT_FZAU;FMBDAT;VSNMR_V;HANDLE;PROLI;CONT_DG;CRM_GUID;UPD_TMSTMP;MSR_ID;TM_CTRL_KEY;OIPBL;LAST_CHANGED_BY_USER;HANDOVERLOC;EXT_BUS_SYST_ID;EXT_REF_DOC_ID;EXT_REV_TMSTMP;APM_APPROVAL_STATUS;APM_APPROVAL_REASON;APM_REJECTION_REASON;_DATAAGING;ABSTK;BESTK;CMPSC;CMPSD;CMPSI;CMPSJ;CMPSK;CMPS_CM;CMPS_TE;CMGST;COSTA;DCSTK;FKSAK;FMSTK;FSSTK;GBSTK;LFGSK;LFSTK;LSSTK;MANEK;RFGSK;RFSTK;SPSTG;TRSTA;UVALL;UVALS;UVFAK;UVFAS;UVPRS;UVVLK;UVVLS;UVK01;UVK02;UVK03;UVK04;UVK05;UVS01;UVS02;UVS03;UVS04;UVS05;WBSTK;TOTAL_EMCST;TOTAL_SLCST;TOTAL_LCCST;TOTAL_PCSTA;TOTAL_DGSTA;TOTAL_SDSSTA;DP_CLEAR_STA_HDR;DUMMY_SALESDOC_INCL_EEW_PS;ZAPCGKH;APCGK_EXTENDH;ZABDATH;AD01FAREG;AD01BASDOC;LASTVCHR;PSM_BUDAT;FSH_KVGR6;FSH_KVGR7;FSH_KVGR8;FSH_KVGR9;FSH_KVGR10;FSH_REREG;FSH_CQ_CHECK;FSH_VRSN_STATUS;FSH_TRANSACTION;FSH_VAS_CG;FSH_CANDATE;FSH_SS;FSH_OS_STG_CHANGE;J_3GKBAUL;MILL_APPL_ID;TAS;BETC;MOD_ALLOW;CANCEL_ALLOW;PAY_METHOD;BPN;REP_FREQ;LOGSYSB;KALCD;MULTI;SPPAYM;WTYSC_CLM_HDR
100;2324;21.01.2020;19:36:12;BPINST;21.01.2020;22.01.2020;21.01.2020;C;0;TA;;;;;;1920;USD;1710;10;00;;;;;;;0000008194;21.01.2020;1;;;;Y17J01;01;F2;100;;4500027086;;;;;;;0;;USCU_S14;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgFaAZaNhIpcW;;;;21.01.2020 19:36;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2325;21.01.2020;19:36:13;BPINST;21.01.2020;22.01.2020;21.01.2020;C;0;TA;;;;;;28000;USD;1710;10;00;;;;;;;0000008196;21.01.2020;1;;;;Y17J01;01;F2;100;;4500026937;;;;;;;0;;USCU_L01;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgFaAaAWq}pcW;;;;21.01.2020 19:36;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2326;21.01.2020;19:36:13;BPINST;21.01.2020;22.01.2020;21.01.2020;C;0;TA;;;;;;5120;USD;1710;10;00;;;;;;;0000008198;21.01.2020;1;;;;Y17J01;01;F2;100;;4500027057;;;;;;;0;;USCU_L09;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgFaAaAWsopcW;;;;21.01.2020 19:36;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2327;21.01.2020;19:36:14;BPINST;21.01.2020;22.01.2020;21.01.2020;C;0;TA;;;;;;15040;USD;1710;10;00;;;;;;;0000008200;21.01.2020;1;;;;Y17J01;01;F2;100;;4500026997;;;;;;;0;;USCU_L06;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97jgFaAaAWucpcW;;;;21.01.2020 19:36;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2328;31.01.2020;18:23:34;S4H_SD_DEM;;;31.01.2020;C;0;TA;;;;;;169.00;USD;1710;10;00;170;170;;;;;0000008470;31.01.2020;1;;;;Y17J01;01;F2;100;;WilREF1;;31.01.2020;;;;999 555 6721;0;;17100001;;;USD;;;;;;;;A000;;M;1000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHYjbFQofMEW;;;;31.01.2020 18:24;;;;S4H_SD_DEM;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;A;;A;;;A;;;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2331;31.01.2020;19:25:16;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;42680;USD;1710;10;00;;;;;;;0000008478;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026402;;;;;;;0;;USCU_L01;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{qORPCu8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2332;31.01.2020;19:25:17;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;5280;USD;1710;10;00;;;;;;;0000008480;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026431;;;;;;;0;;USCU_S02;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{qkeuYO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2333;31.01.2020;19:25:17;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;19360;USD;1710;10;00;;;;;;;0000008482;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026461;;;;;;;0;;USCU_L06;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{qkevLu8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2334;31.01.2020;19:25:18;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;2640;USD;1710;10;00;;;;;;;0000008484;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026491;;;;;;;0;;USCU_S09;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{qkewAO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2335;31.01.2020;19:25:18;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;13640;USD;1710;10;00;;;;;;;0000008486;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026522;;;;;;;0;;USCU_L09;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{qkew}u8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2336;31.01.2020;19:25:19;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;440;USD;1710;10;00;;;;;;;0000008488;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026548;;;;;;;0;;USCU_S14;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{rKhJyO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2337;31.01.2020;19:25:19;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;20250;USD;1710;10;00;;;;;;;0000008490;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026371;;;;;;;0;;USCU_S17;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{rKhKpu8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2338;31.01.2020;19:25:20;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;2025.00;USD;1710;10;00;;;;;;;0000008492;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026340;;;;;;;0;;USCU_L10;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{rKhLiO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2339;31.01.2020;19:25:20;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;2025.00;USD;1710;10;00;;;;;;;0000008494;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026310;;;;;;;0;;USCU_S12;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{rw}M0O8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2340;31.01.2020;19:25:21;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;2025.00;USD;1710;10;00;;;;;;;0000008496;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026282;;;;;;;0;;USCU_L05;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{rw}Mwu8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2341;31.01.2020;19:25:22;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;1350;USD;1710;10;00;;;;;;;0000008498;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026252;;;;;;;0;;USCU_S05;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{rw}NsO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2342;31.01.2020;19:25:22;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;28350;USD;1710;10;00;;;;;;;0000008500;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026221;;;;;;;0;;USCU_L02;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{rw}Oou8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2343;31.01.2020;19:25:23;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;46092.00;USD;1710;10;00;;;;;;;0000008502;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026071;;;;;;;0;;USCU_S02;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{sW}Meu8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2344;31.01.2020;19:25:23;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;2004.00;USD;1710;10;00;;;;;;;0000008504;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026098;;;;;;;0;;USCU_L08;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{sW}NdO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2345;31.01.2020;19:25:24;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;42084.00;USD;1710;10;00;;;;;;;0000008506;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026129;;;;;;;0;;USCU_S09;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{sW}ObO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2346;31.01.2020;19:25:24;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;32064.00;USD;1710;10;00;;;;;;;0000008508;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026159;;;;;;;0;;USCU_L10;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{sW}PaO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2347;31.01.2020;19:25:25;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;18036.00;USD;1710;10;00;;;;;;;0000008510;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026190;;;;;;;0;;USCU_S16;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{t7BG2u8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2348;31.01.2020;19:25:25;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;24048.00;USD;1710;10;00;;;;;;;0000008512;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026041;;;;;;;0;;USCU_L03;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{t7BH5O8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2349;31.01.2020;19:25:26;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;4445.00;USD;1710;10;00;;;;;;;0000008514;31.01.2020;1;;;;Y17J01;01;F2;100;;4500025874;;;;;;;0;;USCU_L01;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{t7BI7O8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2350;31.01.2020;19:25:26;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;889.00;USD;1710;10;00;;;;;;;0000008516;31.01.2020;1;;;;Y17J01;01;F2;100;;4500025900;;;;;;;0;;USCU_S05;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{t7BJAO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2351;31.01.2020;19:25:27;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;25781.00;USD;1710;10;00;;;;;;;0000008518;31.01.2020;1;;;;Y17J01;01;F2;100;;4500025929;;;;;;;0;;USCU_L06;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{tjJuku8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2352;31.01.2020;19:25:27;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;1778.00;USD;1710;10;00;;;;;;;0000008520;31.01.2020;1;;;;Y17J01;01;F2;100;;4500026010;;;;;;;0;;USCU_S16;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{tjJvpu8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2353;31.01.2020;19:25:28;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;51562.00;USD;1710;10;00;;;;;;;0000008522;31.01.2020;1;;;;Y17J01;01;F2;100;;4500025988;;;;;;;0;;USCU_L10;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{tjJwvu8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2354;31.01.2020;19:25:28;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;33327.00;USD;1710;10;00;;;;;;;0000008524;31.01.2020;1;;;;Y17J01;01;F2;100;;4500025812;;;;;;;0;;USCU_L10;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{tjJy0u8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2355;31.01.2020;19:25:29;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;19044.00;USD;1710;10;00;;;;;;;0000008526;31.01.2020;1;;;;Y17J01;01;F2;100;;4500025843;;;;;;;0;;USCU_S15;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{uJe3su8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2356;31.01.2020;19:25:29;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;60306.00;USD;1710;10;00;;;;;;;0000008528;31.01.2020;1;;;;Y17J01;01;F2;100;;4500025782;;;;;;;0;;USCU_S11;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{uJe51O8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;2357;31.01.2020;19:25:30;BPINST;31.01.2020;01.02.2020;31.01.2020;C;0;TA;;;;;;11109.00;USD;1710;10;00;;;;;;;0000008530;31.01.2020;1;;;;Y17J01;01;F2;100;;4500025752;;;;;;;0;;USCU_L05;;;USD;;;;;;;;A000;;M;A000;;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3ckHa7c97kgHY{uJe6BO8W;;;;31.01.2020 19:25;;;;BPINST;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
