MANDT;MATNR;ERSDA;CREATED_AT_TIME;ERNAM;LAEDA;AENAM;VPSTA;PSTAT;LVORM;MTART;MBRSH;MATKL;BISMT;MEINS;BSTME;ZEINR;ZEIAR;ZEIVR;ZEIFO;AESZN;BLATT;BLANZ;FERTH;FORMT;GROES;WRKST;NORMT;LABOR;EKWSL;BRGEW;NTGEW;GEWEI;VOLUM;VOLEH;BEHVO;RAUBE;TEMPB;DISST;TRAGR;STOFF;SPART;KUNNR;EANNR;WESCH;BWVOR;BWSCL;SAISO;ETIAR;ETIFO;ENTAR;EAN11;NUMTP;LAENG;BREIT;HOEHE;MEABM;PRDHA;AEKLK;CADKZ;QMPUR;ERGEW;ERGEI;ERVOL;ERVOE;GEWTO;VOLTO;VABME;KZREV;KZKFG;XCHPF;VHART;FUELG;STFAK;MAGRV;BEGRU;DATAB;LIQDT;SAISJ;PLGTP;MLGUT;EXTWG;SATNR;ATTYP;KZKUP;KZNFM;PMATA;MSTAE;MSTAV;MSTDE;MSTDV;TAKLV;RBNRM;MHDRZ;MHDHB;MHDLP;INHME;INHAL;VPREH;ETIAG;INHBR;CMETH;CUOBF;KZUMW;KOSCH;SPROF;NRFHG;MFRPN;MFRNR;BMATN;MPROF;KZWSM;SAITY;PROFL;IHIVI;ILOOS;SERLV;KZGVH;XGCHP;KZEFF;COMPL;IPRKZ;RDMHD;PRZUS;MTPOS_MARA;BFLME;MATFI;CMREL;BBTYP;SLED_BBD;GTIN_VARIANT;GENNR;RMATP;GDS_RELEVANT;WEORA;HUTYP_DFLT;PILFERABLE;WHSTC;WHMATGR;HNDLCODE;HAZMAT;HUTYP;TARE_VAR;MAXC;MAXC_TOL;MAXL;MAXB;MAXH;MAXDIM_UOM;HERKL;MFRGR;QQTIME;QQTIMEUOM;QGRP;SERIAL;PS_SMARTFORM;LOGUNIT;CWQREL;CWQPROC;CWQTOLGR;ADPROF;IPMIPPRODUCT;ALLOW_PMAT_IGNO;MEDIUM;COMMODITY;ANIMAL_ORIGIN;TEXTILE_COMP_IND;LAST_CHANGED_TIME;MATNR_EXTERNAL;CHML_CMPLNC_RLVNCE_IND;LOGISTICAL_MAT_CATEGORY;SALES_MATERIAL;IDENTIFICATION_TAG_TYPE;SGT_CSGR;SGT_COVSA;SGT_STAT;SGT_SCOPE;SGT_REL;ANP;PSM_CODE;FSH_MG_AT1;FSH_MG_AT2;FSH_MG_AT3;FSH_SEALV;FSH_SEAIM;FSH_SC_MID;DUMMY_PRD_INCL_EEW_PS;ZZ1_CUSTOMFIELDHIGHRIS_PRD;ZZ1_CUSTOMFIELDRISKMIT_PRD;ZZ1_CUSTOMFIELDRISKREA_PRD;SCM_MATID_GUID16;SCM_MATID_GUID22;SCM_MATURITY_DUR;SCM_SHLF_LFE_REQ_MIN;SCM_SHLF_LFE_REQ_MAX;SCM_PUOM;RMATP_PB;PROD_SHAPE;MO_PROFILE_ID;OVERHANG_TRESH;BRIDGE_TRESH;BRIDGE_MAX_SLOPE;HEIGHT_NONFLAT;HEIGHT_NONFLAT_UOM;SCM_KITCOMP;SCM_PROD_PAOOPT;SCM_BOD_DEPLVL;SCM_RESTRICT_INVBAL;SCM_DRP_GL_STOCK;SCM_EXCL_EXPEDITE;_CWM_XCWMAT;_CWM_VALUM;_CWM_TOLGR;_CWM_TARA;_CWM_TARUM;_BEV1_LULEINH;_BEV1_LULDEGRP;_BEV1_NESTRUCCAT;_DSD_SL_TOLTYP;_DSD_SV_CNT_GRP;_DSD_VC_GROUP;_SAPMP_KADU;_SAPMP_ABMEIN;_SAPMP_KADP;_SAPMP_BRAD;_SAPMP_SPBI;_SAPMP_TRAD;_SAPMP_KEDU;_SAPMP_SPTR;_SAPMP_FBDK;_SAPMP_FBHK;_SAPMP_RILI;_SAPMP_FBAK;_SAPMP_AHO;_SAPMP_MIFRR;_STTPEC_SERTYPE;_STTPEC_SYNCACT;_STTPEC_SYNCTIME;_STTPEC_SYNCCHG;_STTPEC_COUNTRY_REF;_STTPEC_PRDCAT;_VSO_R_TILT_IND;_VSO_R_STACK_IND;_VSO_R_BOT_IND;_VSO_R_TOP_IND;_VSO_R_STACK_NO;_VSO_R_PAL_IND;_VSO_R_PAL_OVR_D;_VSO_R_PAL_OVR_W;_VSO_R_PAL_B_HT;_VSO_R_PAL_MIN_H;_VSO_R_TOL_B_HT;_VSO_R_NO_P_GVH;_VSO_R_QUAN_UNIT;_VSO_R_KZGVH_IND;PACKCODE;DG_PACK_STATUS;SRV_DURA;SRV_DURA_UOM;SRV_SERWI;SRV_ESCAL;SOM_CYCLE;SOM_CYCLE_RULE;SOM_TC_SCHEMA;MCOND;RETDELC;LOGLEV_RETO;NSNID;ICFA;RIC_ID;OVLPN;ADSPC_SPC;VARID;MSBOOKPARTNO;DPCBT;XGRDT;IMATN;PICNUM;BSTAT;COLOR_ATINN;SIZE1_ATINN;SIZE2_ATINN;COLOR;SIZE1;SIZE2;FREE_CHAR;CARE_CODE;BRAND_ID;FIBER_CODE1;FIBER_PART1;FIBER_CODE2;FIBER_PART2;FIBER_CODE3;FIBER_PART3;FIBER_CODE4;FIBER_PART4;FIBER_CODE5;FIBER_PART5;FASHGRD;MATERIALKURZTEXT
100;1832;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;45967722115;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;216;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1832;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9289C0705ABEC;4aOsYzUg7kczoIYS1mMhx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
100;1833;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;C;L003;;L;;;;;;;;0;;;;;;;;7;3;KG;0;;;10;;;1;;;;54527380517;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;X;;349;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1833;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9292184904BED;4aOsYzUg7kczoIaXX91BxG;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Grundfarbe
100;1834;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;17005197206;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;309;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1834;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9290E64874BEC;4aOsYzUg7kczoIaEP8TBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;
100;1835;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDAQ;KLVDAQ;;HALB;C;L003;;L;;;;;;;;0;;;;;;;;43891;1;KG;0;;;10;;;1;;0;;45806022711;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;X;;0;0;;;;;;;;;;;X;;205;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1835;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9289C07062BEC;4aOsYzUg7kczoIYS1mOhx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Farbe Rot
100;1836;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;C;L003;;L;;;;;;;;0;;;;;;;;7;3;KG;0;;;10;;;1;;;;35752148285;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;X;;203;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1836;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC929218490CBED;4aOsYzUg7kczoIaXX93BxG;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Grundfarbe
100;1837;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;37745456752;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;435;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1837;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9290E6487CBEC;4aOsYzUg7kczoIaEP8VBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;
100;1838;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;45997190215;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;414;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1838;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9289C0706ABEC;4aOsYzUg7kczoIYS1mQhx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
100;1839;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;C;L003;;L;;;;;;;;0;;;;;;;;7;3;KG;0;;;10;;;1;;;;15455853442;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;X;;158;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1839;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9292184914BED;4aOsYzUg7kczoIaXX95BxG;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Grundfarbe
100;1840;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;53302816825;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;13;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1840;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9290E64884BEC;4aOsYzUg7kczoIaEP8XBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;
100;1841;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;5370799248;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;233;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1841;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9289C07072BEC;4aOsYzUg7kczoIYS1mShx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
100;1842;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;30705743907;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;105;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1842;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9290E6488CBEC;4aOsYzUg7kczoIaEP8ZBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;
100;1843;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;3522598979;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;386;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1843;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9289C0707ABEC;4aOsYzUg7kczoIYS1mUhx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
100;1844;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;47769185233;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;441;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1844;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9290E64894BEC;4aOsYzUg7kczoIaEP8bBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;
100;1845;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;7920863751;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;51;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1845;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9289C07082BEC;4aOsYzUg7kczoIYS1mWhx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
100;1846;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;49147652799;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;287;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1846;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9290E6489CBEC;4aOsYzUg7kczoIaEP8dBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;
100;1847;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;8807625017;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;259;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1847;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9289C0708ABEC;4aOsYzUg7kczoIYS1mYhx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
100;1848;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;38705943929;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;450;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1848;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9290E648A4BEC;4aOsYzUg7kczoIaEP8fBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;
100;1849;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;3955519392;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;390;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1849;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9289C07092BEC;4aOsYzUg7kczoIYS1mahx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
100;1850;24.10.2019;10:30:23;SAP_WFRT;24.10.2019;SAP_WFRT;KLVDA;KLVDA;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;;0.5;0.45;KG;0;;;;;;1;;;;36590000386;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;227;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:23;1850;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9290E648ACBEC;4aOsYzUg7kczoIaEP8hBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;
100;1851;24.10.2019;10:30:17;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;50283142200;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;318;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:17;1851;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC9289C0709ABEC;4aOsYzUg7kczoIYS1mchx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
100;1852;24.10.2019;10:30:18;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;45336825143;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;230;;;;;;;0;0;0;;0;EURO;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:18;1852;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C23E8ACBEC;4aOsYzUg7kczoIZ2FehBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
100;1853;24.10.2019;10:30:18;SAP_WFRT;24.10.2019;SAP_WFRT;KELD;KELD;;HALB;M;L003;;ST;;;;;;;;0;;;;;;;1;250;222;KG;0;;;;;;;;;;21448695200;0;;;;;;;;;0;0;0;;;;;;0;;0;;0;0;;;;;;0;0;;;;;;;;;;;;;399;;;;;;;0;0;0;;0;USD;;0;;0;;;;;;;;;;;;;;;;;;0;T;;;NORM;;;;;B;;;;;;;;;;;;;;0;0;0;0;0;;;;0;;;;;;;;;;;;;;;;10:30:18;1853;Nicht entschieden;;;;;;;;;0;;;;;;;;;;;;1246368BD7AA1EE9BDC928C23E8B4BEC;4aOsYzUg7kczoIZ2FejBx0;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;0;;0;0;;;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;Motor  (Eisen)
